,0
/en/library/transcripts/760706r1wdc/,"[['[Bg. 14.26]', '[Bg. 13.22]', '[Bg. 13.22]', '[Bg. 18.61]', '[Bg. 13.22]', '[Bg. 10.8]', '[SB 3.26.14]', '[SB 2.10.1]', '[SB 1.10.4]', '[SB 1.1.1]']]"
/en/library/transcripts/760706r2wdc/,"[['[Bg. 4.1]', '[Bg. 2.23]', '[Bg. 2.23]', '[Bg. 7.5]', '[Bg. 3.9]']]"
/en/library/transcripts/760706r3wdc/,"[['[Bg. 15.1]', '[Bg. 4.1]', '[Bg. 9.11]', '[Bg. 4.8]', '[Bg. 4.7]', '[Bg. 8.19]', '[Bg. 2.44]']]"
/en/library/transcripts/760706r4wdc/,[[]]
/en/library/transcripts/760706ccwdc/,"[['[Bg. 6.47]', '[Bg. 18.66]', '[Bg. 2.41]']]"
/en/library/transcripts/760707r1bal/,"[['[Bg. 7.2]', '[Bg. 4.13]', '[Bg. 7.14]', '[Bg. 8.15]', '[SB 7.5.30]', '[SB 7.5.31]']]"
/en/library/transcripts/760707r2bal/,"[['[SB 1.5.22]', '[SB 1.5.22]', '[SB 1.2.13]']]"
/en/library/transcripts/760707ccbal/,"[['[Bg. 3.27]', '[Bg. 4.34]', '[Bg. 13.9]', '[Bg. 4.9]', '[Bg. 15.6]', '[SB 5.5.18]', '[SB 11.5.32]']]"
/en/library/transcripts/760708ccwdc/,"[['[Bg. 4.34]', '[Bg. 4.34]', '[Bg. 18.61]', '[SB 10.14.58]']]"
/en/library/transcripts/760708edwdc/,"[['[Bg. 9.26]', '[Bg. 3.14]', '[Bg. 4.13]', '[Bg. 13.22]', '[Bg. 4.9]', '[Bg. 4.7]', '[Bg. 9.31]', '[Bg. 14.24]', '[Bg. 9.21]', '[Bg. 9.25]', '[Bg. 9.32]', '[Bg. 5.18]', '[Bg. 18.66]', '[Bg. 18.66]', '[Bg. 2.47]', '[Bg. 9.27]', '[Bg. 18.44]', '[Bg. 9.32]', '[Bg. 9.32]', '[Bg. 14.26]', '[Bg. 5.18]', '[Bg. 18.61]', '[Bg. 9.14]', '[Bg. 7.27]', '[Bg. 3.9]', '[Bg. 3.13]', '[Bg. 3.9]', '[Bg. 3.13]', '[Bg. 9.26]', '[Bg. 7.19]', '[Bg. 7.19]', '[Bg. 9.13]', '[Bg. 9.26]', '[Bg. 2.47]', '[Bg. 18.54]', '[Bg. 9.31]', '[Bg. 18.48]', '[Bg. 18.47]', '[Bg. 18.48]', '[Bg. 18.48]', '[Bg. 3.13]', '[Bg. 9.26]', '[Bg. 7.8]', '[Bg. 6.47]', '[Bg. 9.14]', '[Bg. 7.8]', '[Bg. 14.4]', '[Bg. 9.32]', '[Bg. 14.26]', '[Bg. 2.22]', '[Bg. 2.13]', '[Bg. 7.25]', '[Bg. 8.8]', '[SB 12.2.8]', '[SB 3.31.1]', '[SB 7.6.1]', '[SB 7.12.1]', '[SB 12.13.1]', '[SB 12.13.1]', '[SB 12.3.52]', '[SB 12.3.51]', '[SB 1.8.26]', '[SB 7.12.1]', '[SB 1.2.13]', '[SB 1.2.6]', '[SB 2.10.6]']]"
/en/library/transcripts/760708ivwdc/,[['[Bg. 2.23]']]
/en/library/transcripts/760708r1wdc/,"[['[SB 10.22.35]', '[SB 10.14.3]']]"
/en/library/transcripts/760708r2wdc/,[['[SB 3.31.1]']]
/en/library/transcripts/760709mwwdc/,[['[SB 10.14.8]']]
/en/library/transcripts/760709arny/,[[]]
/en/library/transcripts/760709adny/,"[['[Bg. 13.9]', '[Bg. 8.15]', '[Bg. 8.15]', '[Bg. 13.22]', '[Bg. 13.22]', '[Bg. 9.25]', '[Bg. 9.25]', '[Bg. 8.16]', '[Bg. 15.6]', '[SB 1.1.2]']]"
/en/library/transcripts/760710mwny/,[[]]
/en/library/transcripts/760710ccny/,"[['[Bg. 2.14]', '[Bg. 2.11]', '[Bg. 2.13]', '[Bg. 13.22]', '[Bg. 13.3]', '[SB 10.84.13]', '[SB 10.84.13]']]"
/en/library/transcripts/760710r1ny/,"[['[Bg. 6.47]', '[SB 12.13.1]']]"
/en/library/transcripts/760711mwny/,"[['[Bg. 8.19]', '[Bg. 18.66]', '[SB 2.4.18]', '[SB 7.9.19]', '[SB 6.17.28]']]"
/en/library/transcripts/760711ccny/,"[['[Bg. 4.34]', '[Bg. 16.23]', '[Bg. 7.15]', '[SB 10.14.29]', '[SB 11.2.42]']]"
/en/library/transcripts/760711edny/,"[['[Bg. 1.1]', '[Bg. 18.65]', '[Bg. 9.34]', '[Bg. 18.65]', '[Bg. 7.15]', '[Bg. 1.1]', '[Bg. 1.1]', '[Bg. 7.15]', '[Bg. 10.12]', '[Bg. 10.14]', '[Bg. 10.14]', '[Bg. 10.14]', '[Bg. 10.12]', '[Bg. 7.7]', '[Bg. 7.7]', '[Bg. 18.73]', '[Bg. 18.73]', '[Bg. 2.7]', '[Bg. 3.13]', '[Bg. 9.26]', '[Bg. 3.9]', '[Bg. 9.26]', '[Bg. 4.13]', '[Bg. 4.13]', '[Bg. 18.42]', '[Bg. 9.32]', '[Bg. 14.26]', '[Bg. 4.7]', '[Bg. 18.54]', '[Bg. 4.2]', '[Bg. 18.68]', '[Bg. 18.66]', '[SB 2.4.18]', '[SB 1.3.24]', '[SB 1.3.24]', '[SB 10.1.4]', '[SB 10.1.4]']]"
/en/library/transcripts/760712bgny/,"[['[SB 7.5.31]', '[SB 7.5.31]']]"
/en/library/transcripts/760712mwny/,"[['[Bg. 7.13]', '[Bg. 7.15]', '[Bg. 9.25]', '[Bg. 14.4]', '[Bg. 10.2]', '[SB 7.6.3]', '[SB 1.1.2]', '[SB 5.18.12]']]"
/en/library/transcripts/760712ccny/,"[['[Bg. 2.20]', '[Bg. 9.32]', '[Bg. 10.10]', '[Bg. 10.11]', '[SB 10.2.32]']]"
/en/library/transcripts/760713mwny/,"[['[Bg. 3.27]', '[SB 7.5.31]']]"
/en/library/transcripts/760713ccny/,"[['[Bg. 7.15]', '[Bg. 7.14]', '[Bg. 9.25]', '[Bg. 8.15]', '[Bg. 18.63]', '[SB 11.5.32]']]"
/en/library/transcripts/760714mwny/,[['[SB 7.9.45]']]
/en/library/transcripts/760714ivny/,"[['[Bg. 2.20]', '[SB 11.2.42]']]"
/en/library/transcripts/760714i2ny/,"[['[Bg. 5.18]', '[Bg. 9.22]', '[Bg. 9.22]', '[Bg. 4.3]', '[Bg. 10.10]', '[Bg. 10.10]']]"
/en/library/transcripts/760714r1ny/,"[['[Bg. 4.8]', '[Bg. 4.8]', '[SB 5.18.12]']]"
/en/library/transcripts/760715ccny/,"[['[Bg. 18.66]', '[Bg. 7.14]', '[Bg. 3.27]', '[Bg. 2.40]', '[Bg. 3.27]', '[Bg. 13.22]', '[Bg. 18.66]', '[Bg. 18.54]', '[Bg. 18.54]', '[SB 2.10.6]', '[SB 1.5.17]', '[SB 1.5.17]', '[SB 4.30.20]']]"
/en/library/transcripts/760715cvny/,[['[Bg. 7.13]']]
/en/library/transcripts/760716ivny/,"[['[Bg. 9.14]', '[Bg. 9.14]']]"
/en/library/transcripts/760716r1ny/,"[['[Bg. 2.13]', '[Bg. 2.13]']]"
/en/library/transcripts/760716lepr/,"[['[Bg. 15.15]', '[Bg. 9.3]', '[Bg. 4.8]', '[Bg. 4.9]', '[Bg. 7.7]', '[Bg. 18.44]']]"
/en/library/transcripts/760717mwny/,[['[SB 11.5.32]']]
/en/library/transcripts/760717ivny/,"[['[Bg. 18.54]', '[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 8.6]', '[Bg. 4.1]', '[Bg. 4.2]', '[Bg. 4.2]', '[Bg. 14.26]', '[Bg. 14.26]', '[Bg. 9.32]', '[Bg. 9.32]', '[Bg. 13.9]', '[Bg. 7.15]', '[Bg. 18.66]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 13.9]', '[Bg. 9.3]', '[Bg. 2.13]', '[Bg. 3.27]', '[Bg. 13.22]', '[Bg. 2.13]', '[Bg. 7.14]', '[SB 10.84.13]', '[SB 5.5.1]']]"
/en/library/transcripts/760717r1ny/,"[['[Bg. 7.7]', '[Bg. 18.66]', '[Bg. 18.61]', '[Bg. 7.7]', '[Bg. 7.7]', '[Bg. 10.2]', '[Bg. 10.2]', '[Bg. 7.19]', '[Bg. 18.69]', '[SB 1.3.28]', '[SB 1.3.28]', '[SB 1.3.28]', '[SB 1.3.28]']]"
/en/library/transcripts/760718mwny/,[[]]
/en/library/transcripts/760718ryny/,"[['[Bg. 9.26]', '[Bg. 14.4]', '[SB 1.2.6]']]"
/en/library/transcripts/760718r1ny/,[[]]
/en/library/transcripts/760719r2ny/,[[]]
/en/library/transcripts/760719ccny/,"[['[Bg. 7.5]', '[Bg. 7.4]', '[Bg. 15.15]', '[Bg. 10.8]', '[Bg. 10.8]', '[Bg. 4.9]', '[Bg. 5.18]', '[Bg. 18.54]', '[Bg. 7.19]', '[SB 1.1.1]']]"
/en/library/transcripts/760719r1ny/,[[]]
/en/library/transcripts/760720mwny/,[[]]
/en/library/transcripts/760720crny/,[['[SB 5.18.12]']]
/en/library/transcripts/760720ccny/,"[['[Bg. 10.8]', '[Bg. 10.12]', '[Bg. 10.8]', '[Bg. 7.19]', '[Bg. 2.20]', '[Bg. 18.66]', '[Bg. 7.15]', '[Bg. 4.8]', '[Bg. 18.65]', '[SB 3.25.25]']]"
/en/library/transcripts/760721crny/,[[]]
/en/library/transcripts/760723cclon/,"[['[Bg. 10.8]', '[Bg. 14.4]', '[Bg. 14.4]', '[Bg. 14.4]', '[Bg. 9.10]', '[Bg. 7.7]', '[Bg. 14.4]', '[Bg. 16.23]', '[Bg. 4.1]', '[Bg. 15.15]', '[Bg. 14.4]', '[Bg. 7.15]', '[SB 1.1.1]', '[SB 1.3.28]']]"
/en/library/transcripts/760724r1lon/,[[]]
/en/library/transcripts/760725l1lon/,"[['[Bg. 7.15]', '[Bg. 7.24]', '[Bg. 13.3]', '[Bg. 10.12]', '[Bg. 10.12]', '[Bg. 7.14]', '[Bg. 7.14]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 2.13]', '[Bg. 18.61]', '[SB 6.3.19]', '[SB 1.3.28]']]"
/en/library/transcripts/760725l2lon/,"[['[Bg. 9.32]', '[Bg. 9.32]', '[Bg. 8.6]', '[Bg. 13.22]', '[Bg. 7.15]', '[Bg. 9.25]', '[SB 7.5.30]', '[SB 3.31.1]', '[SB 2.9.31]']]"
/en/library/transcripts/760725l3lon/,"[['[Bg. 8.16]', '[Bg. 8.20]', '[Bg. 15.6]', '[SB 1.1.10]', '[SB 10.14.58]', '[SB 10.14.8]']]"
/en/library/transcripts/760726r2lon/,"[['[Bg. 4.9]', '[Bg. 7.19]', '[Bg. 15.15]', '[Bg. 7.7]', '[Bg. 10.8]', '[Bg. 18.66]', '[SB 1.3.43]', '[SB 12.13.18]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 7.6.1]', '[SB 5.5.4]', '[SB 5.5.5]', '[SB 2.1.2]', '[SB 12.13.18]']]"
/en/library/transcripts/760726r1lon/,"[['[Bg. 3.21]', '[Bg. 4.2]', '[Bg. 2.40]', '[Bg. 4.9]', '[SB 12.2.9]', '[SB 2.1.6]', '[SB 7.12.1]', '[SB 7.12.2]', '[SB 7.12.3]', '[SB 7.12.4]', '[SB 7.12.5]', '[SB 7.12.6]', '[SB 7.12.7]', '[SB 7.12.8]', '[SB 7.12.9]', '[SB 7.12.10]', '[SB 7.12.11]', '[SB 7.12.12]', '[SB 7.12.13-14]', '[SB 7.6.6]', '[SB 7.6.7]', '[SB 7.6.8]']]"
/en/library/transcripts/760727ivlon/,"[['[Bg. 2.20]', '[Bg. 2.20]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 9.10]', '[SB 7.5.23]', '[SB 5.5.4]', '[SB 7.5.31]']]"
/en/library/transcripts/760727r1lon/,"[['[SB 5.5.5]', '[SB 1.2.6]', '[SB 1.2.6]', '[SB 1.7.6]']]"
/en/library/transcripts/760727r2lon/,[[]]
/en/library/transcripts/760728arpar/,"[['[Bg. 9.22]', '[Bg. 9.22]']]"
/en/library/transcripts/760731mwnmr/,[[]]
/en/library/transcripts/760731bgnmr/,"[['[Bg. 10.8]', '[Bg. 2.13]', '[Bg. 14.18]']]"
/en/library/transcripts/760731r2nmr/,"[['[Bg. 7.14]', '[Bg. 7.10]']]"
/en/library/transcripts/760731r1nmr/,"[['[Bg. 7.14]', '[Bg. 8.15]', '[Bg. 18.69]', '[Bg. 18.68]', '[Bg. 2.59]', '[Bg. 2.59]', '[Bg. 14.4]', '[Bg. 3.27]', '[Bg. 13.22]', '[SB 7.12.1]', '[SB 7.12.1]', '[SB 7.5.23]', '[SB 1.5.18]', '[SB 7.5.31]']]"
/en/library/transcripts/760802r3nmr/,[[]]
/en/library/transcripts/760802r1nmr/,"[['[Bg. 4.9]', '[Bg. 2.41]', '[SB 7.5.31]']]"
/en/library/transcripts/760802mwnmr/,[[]]
/en/library/transcripts/760802lenmr/,"[['[SB 1.2.6]', '[SB 1.2.6]']]"
/en/library/transcripts/760802r2nmr/,"[['[Bg. 18.66]', '[Bg. 7.19]', '[Bg. 18.65]', '[Bg. 18.65]', '[Bg. 18.69]']]"
/en/library/transcripts/760803r2nmr/,"[['[SB 7.9.45]', '[SB 7.9.45]', '[SB 7.9.45]', '[SB 7.12.1]']]"
/en/library/transcripts/760803r1nmr/,[['[Bg. 18.65]']]
/en/library/transcripts/760803bgnmr/,"[['[Bg. 9.34]', '[Bg. 18.65]', '[Bg. 9.32]', '[Bg. 18.65]', '[Bg. 9.34]', '[Bg. 2.44]', '[Bg. 18.68]', '[Bg. 4.11]', '[Bg. 9.22]', '[Bg. 9.22]', '[Bg. 18.65]', '[Bg. 9.22]', '[Bg. 4.11]', '[Bg. 9.22]', '[Bg. 18.68]', '[Bg. 15.6]', '[Bg. 7.15]', '[Bg. 7.14]', '[Bg. 9.25]', '[SB 1.2.6]', '[SB 11.2.42]', '[SB 7.5.30]', '[SB 5.18.12]', '[SB 9.4.18]']]"
/en/library/transcripts/760804ewnmr/,[[]]
/en/library/transcripts/760804r1nmr/,[[]]
/en/library/transcripts/760804bgnmr/,"[['[Bg. 4.24]', '[Bg. 10.8]', '[Bg. 7.4]', '[Bg. 9.4]', '[Bg. 9.4]', '[Bg. 10.8]', '[Bg. 7.8]', '[Bg. 7.8]', '[Bg. 7.8]', '[Bg. 18.65]', '[SB 1.1.1]']]"
/en/library/transcripts/760805r2nmr/,[['[Bg. 18.66]']]
/en/library/transcripts/760805r1nmr/,"[['[Bg. 9.11]', '[Bg. 8.15]', '[Bg. 2.17]', '[Bg. 2.18]', '[Bg. 18.54]', '[Bg. 18.54]', '[Bg. 7.19]', '[Bg. 7.19]', '[Bg. 18.54]', '[Bg. 18.54]', '[Bg. 18.55]', '[SB 1.1.1]', '[SB 1.1.1]', '[SB 10.2.32]', '[SB 4.30.20]', '[SB 1.2.11]', '[SB 1.2.11]', '[SB 1.2.7]', '[SB 6.3.19]', '[SB 6.3.19]', '[SB 1.1.1]', '[SB 1.2.11]', '[SB 1.2.6]']]"
/en/library/transcripts/760805bgnmr/,"[['[Bg. 15.15]', '[Bg. 18.66]', '[Bg. 18.66]', '[Bg. 18.66]', '[Bg. 15.15]', '[Bg. 10.10]']]"
/en/library/transcripts/760807r1teh/,"[['[Bg. 7.3]', '[Bg. 13.22]', '[SB 1.1.1]']]"
/en/library/transcripts/760808mwteh/,"[['[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 18.66]', '[Bg. 5.29]', '[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 3.27]', '[SB 5.5.8]', '[SB 1.1.2]', '[SB 6.3.19]', '[SB 7.5.31]']]"
/en/library/transcripts/760808sbteh/,[['[SB 3.22.19]']]
/en/library/transcripts/760808r1teh/,"[['[Bg. 2.18]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 18.54]', '[Bg. 4.9]', '[Bg. 8.15]', '[Bg. 8.15]', '[Bg. 8.15]', '[Bg. 18.55]', '[Bg. 18.55]', '[Bg. 18.54]', '[Bg. 9.30]', '[Bg. 9.31]', '[Bg. 9.31]', '[Bg. 4.9]', '[SB 12.2.1-2]', '[SB 12.2.2]', '[SB 7.5.30]']]"
/en/library/transcripts/760809gcteh/,"[['[Bg. 4.1]', '[SB 5.18.12]']]"
/en/library/transcripts/760809r1teh/,"[['[Bg. 2.23]', '[Bg. 2.23]', '[Bg. 3.14]']]"
/en/library/transcripts/760809sbteh/,[['[SB 3.22.20]']]
/en/library/transcripts/760810sbteh/,"[['[Bg. 9.14]', '[Bg. 8.6]', '[Bg. 3.8]', '[Bg. 9.14]', '[Bg. 10.9]', '[SB 3.22.21]', '[SB 9.4.18]', '[SB 9.4.18]']]"
/en/library/transcripts/760810edteh/,"[['[Bg. 3.27]', '[Bg. 15.15]', '[Bg. 4.7]', '[Bg. 2.7]', '[Bg. 2.7]', '[Bg. 18.66]', '[Bg. 18.66]', '[Bg. 2.53]', '[Bg. 15.15]', '[Bg. 18.66]', '[Bg. 9.21]', '[Bg. 7.14]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 2.13]', '[Bg. 8.6]', '[Bg. 7.14]', '[Bg. 3.27]', '[Bg. 4.9]', '[Bg. 18.66]', '[Bg. 18.66]', '[Bg. 18.66]', '[Bg. 18.66]', '[Bg. 18.65]', '[Bg. 10.12]', '[Bg. 10.14]', '[Bg. 1.1]', '[Bg. 1.1]', '[Bg. 7.7]', '[Bg. 7.7]', '[Bg. 10.12]', '[Bg. 4.2]', '[Bg. 4.1]', '[Bg. 4.2]', '[Bg. 1.1]', '[Bg. 4.8]', '[Bg. 4.34]', '[Bg. 18.66]', '[Bg. 4.34]', '[Bg. 18.66]', '[Bg. 7.3]', '[Bg. 7.3]', '[Bg. 18.66]', '[Bg. 7.15]', '[Bg. 18.66]', '[Bg. 7.15]', '[Bg. 7.16]', '[Bg. 15.15]', '[Bg. 18.65]', '[Bg. 18.63]', '[Bg. 18.63]', '[Bg. 18.66]', '[Bg. 18.73]', '[Bg. 18.63]', '[Bg. 18.69]', '[Bg. 18.68]', '[Bg. 18.64]', '[Bg. 18.65]', '[Bg. 18.66]', '[Bg. 18.67]', '[Bg. 18.68]', '[Bg. 18.69]', '[Bg. 18.68]', '[Bg. 18.68]', '[Bg. 18.69]', '[Bg. 18.78]', '[Bg. 18.73]', '[Bg. 18.73]', '[Bg. 18.73]', '[Bg. 10.10]', '[Bg. 10.11]', '[Bg. 18.69]', '[Bg. 18.69]', '[Bg. 9.14]', '[Bg. 9.14]', '[Bg. 7.16]', '[SB 5.18.12]', '[SB 1.1.2]', '[SB 3.33.7]', '[SB 1.1.2]', '[SB 1.2.6]', '[SB 7.5.5]', '[SB 5.5.5]', '[SB 6.3.19]', '[SB 1.1.2]', '[SB 1.2.6]', '[SB 1.2.8]', '[SB 1.2.8]']]"
/en/library/transcripts/760810r1teh/,"[['[Bg. 2.45]', '[Bg. 2.7]', '[Bg. 18.54]', '[Bg. 14.4]', '[Bg. 18.54]', '[Bg. 14.4]', '[Bg. 14.4]', '[Bg. 3.27]', '[Bg. 3.27]', '[Bg. 3.14]', '[Bg. 9.26]', '[SB 5.5.4]', '[SB 1.1.1]']]"
/en/library/transcripts/760811r1teh/,"[['[Bg. 3.27]', '[Bg. 4.7]', '[Bg. 4.8]', '[Bg. 18.66]', '[Bg. 14.26]', '[SB 7.5.30]', '[SB 7.5.30]', '[SB 12.13.1]', '[SB 12.2.8]']]"
/en/library/transcripts/760811edteh/,"[['[Bg. 16.8]', '[Bg. 16.8]', '[Bg. 10.2]', '[Bg. 10.8]', '[Bg. 15.15]', '[Bg. 15.15]', '[Bg. 18.66]', '[Bg. 18.63]', '[Bg. 18.61]', '[Bg. 18.73]', '[Bg. 4.9]', '[Bg. 9.30]', '[Bg. 18.66]', '[Bg. 8.15]', '[Bg. 18.63]', '[Bg. 7.14]', '[Bg. 7.14]', '[Bg. 18.63]', '[Bg. 18.63]', '[Bg. 15.6]', '[Bg. 8.15]', '[Bg. 7.19]', '[Bg. 18.66]', '[Bg. 7.15]', '[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 18.66]', '[Bg. 18.63]', '[Bg. 18.66]', '[Bg. 4.34]', '[SB 1.1.1]', '[SB 5.5.4]']]"
/en/library/transcripts/760811mwteh/,"[['[Bg. 18.69]', '[SB 6.1.13]', '[SB 6.1.13]', '[SB 6.1.15]', '[SB 10.14.58]']]"
/en/library/transcripts/760812edteh/,"[['[Bg. 7.3]', '[Bg. 7.26]', '[Bg. 7.19]', '[Bg. 10.20-42]', '[Bg. 18.68]', '[Bg. 18.63]', '[Bg. 10.14]', '[Bg. 7.7]', '[Bg. 18.63]', '[Bg. 4.2]', '[Bg. 7.3]', '[Bg. 2.11]', '[Bg. 2.11]', '[Bg. 2.13]', '[Bg. 2.20]', '[Bg. 2.13]', '[Bg. 18.54]', '[Bg. 2.13]', '[Bg. 2.20]', '[Bg. 2.20]', '[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 3.27]', '[Bg. 7.14]', '[Bg. 13.22]', '[Bg. 13.5]', '[SB 1.1.1]', '[SB 12.13.1]', '[SB 12.13.1]', '[SB 11.3.21]', '[SB 3.25.25]', '[SB 11.3.21]', '[SB 10.84.13]', '[SB 10.84.13]', '[SB 10.84.13]', '[SB 7.5.31]']]"
/en/library/transcripts/760812mwteh/,"[['[Bg. 7.7]', '[Bg. 10.14]', '[Bg. 3.14]', '[Bg. 3.14]', '[SB 1.1.1]', '[SB 7.9.19]']]"
/en/library/transcripts/760812r1teh/,[['[Bg. 9.27]']]
/en/library/transcripts/760812r4teh/,[[]]
/en/library/transcripts/760812r2teh/,[[]]
/en/library/transcripts/760812r3teh/,"[['[Bg. 7.19]', '[Bg. 7.19]', '[Bg. 18.66]', '[Bg. 4.2]', '[Bg. 4.1]', '[Bg. 7.19]', '[Bg. 7.19]', '[Bg. 7.25]', '[Bg. 7.13]']]"
/en/library/transcripts/760813arbom/,[['[SB 12.2.9]']]
/en/library/transcripts/760814edbom/,"[['[Bg. 2.11]', '[Bg. 2.13]', '[Bg. 10.34]', '[Bg. 18.66]', '[Bg. 7.7]', '[Bg. 10.8]', '[Bg. 7.19]', '[Bg. 18.63]', '[Bg. 18.66]', '[Bg. 10.8]', '[Bg. 7.7]', '[Bg. 10.8]', '[Bg. 7.3]', '[Bg. 18.65]', '[Bg. 9.26]', '[Bg. 18.68]', '[Bg. 18.65]', '[Bg. 9.27]', '[Bg. 9.26]', '[SB 1.1.10]', '[SB 7.5.31]', '[SB 7.5.31]', '[SB 2.1.2]', '[SB 2.1.1]', '[SB 2.1.2]', '[SB 7.5.31]', '[SB 2.1.2]', '[SB 2.1.2]', '[SB 2.1.2]', '[SB 1.1.2]', '[SB 6.3.19]', '[SB 1.3.28]', '[SB 1.3.28]', '[SB 7.12.1]', '[SB 6.1.13]']]"
/en/library/transcripts/760814r1bom/,"[['[Bg. 4.9]', '[Bg. 18.55]', '[Bg. 18.66]', '[Bg. 2.13]', '[Bg. 8.19]', '[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 10.12]', '[Bg. 18.68]', '[Bg. 4.9]', '[Bg. 18.69]', '[Bg. 18.68]', '[Bg. 18.69]', '[Bg. 18.66]', '[Bg. 10.34]', '[Bg. 2.13]', '[Bg. 13.22]', '[Bg. 14.26]', '[Bg. 14.26]', '[Bg. 18.54]', '[Bg. 18.66]', '[Bg. 13.22]', '[Bg. 3.27]', '[SB 5.5.5]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 7.5.31]', '[SB 3.31.1]']]"
/en/library/transcripts/760814r2bom/,[[]]
/en/library/transcripts/760815mwbom/,"[['[Bg. 2.18]', '[Bg. 3.14]', '[Bg. 4.9]', '[Bg. 4.13]', '[SB 10.1.4]', '[SB 10.1.4]', '[SB 10.1.4]', '[SB 11.5.32]']]"
/en/library/transcripts/760815edbom/,"[['[Bg. 7.15]', '[Bg. 7.14]', '[Bg. 7.15]', '[Bg. 7.15]']]"
/en/library/transcripts/760816r2bom/,"[['[Bg. 14.26]', '[Bg. 2.13]', '[Bg. 7.3]', '[Bg. 18.63]', '[Bg. 2.7]', '[SB 11.2.42]', '[SB 6.1.15]']]"
/en/library/transcripts/760816r1hyd/,[[]]
/en/library/transcripts/760816sphyd/,"[['[Bg. 4.7]', '[Bg. 9.32]', '[SB 11.5.32]']]"
/en/library/transcripts/760817bghyd/,"[['[Bg. 13.22]', '[Bg. 10.42]', '[Bg. 3.27]', '[Bg. 13.22]', '[Bg. 14.4]', '[Bg. 2.20]', '[Bg. 2.13]', '[Bg. 2.18]', '[Bg. 2.20]', '[Bg. 13.22]', '[Bg. 7.14]', '[Bg. 10.34]', '[Bg. 2.20]', '[Bg. 15.15]', '[Bg. 15.15]', '[Bg. 1.1]', '[Bg. 10.12]', '[Bg. 15.7]', '[Bg. 18.54]', '[Bg. 18.54]', '[Bg. 13.22]', '[Bg. 8.15]', '[Bg. 4.9]', '[Bg. 4.7]', '[Bg. 4.8]', '[Bg. 18.42]', '[Bg. 7.7]']]"
/en/library/transcripts/760817ivhyd/,"[['[Bg. 2.7]', '[Bg. 2.11]', '[Bg. 4.34]', '[Bg. 2.13]', '[Bg. 4.2]', '[Bg. 4.1]', '[Bg. 4.2]', '[Bg. 7.19]', '[Bg. 2.41]', '[Bg. 18.66]', '[Bg. 7.7]', '[Bg. 10.2]', '[Bg. 10.8]', '[Bg. 7.7]', '[Bg. 9.10]', '[Bg. 17.20]', '[Bg. 4.2]', '[Bg. 3.21]', '[SB 10.84.13]', '[SB 2.1.2]', '[SB 2.1.2]', '[SB 1.2.10]', '[SB 11.3.21]', '[SB 12.3.51]']]"
/en/library/transcripts/760817r1hyd/,"[['[Bg. 6.17]', '[Bg. 14.26]', '[Bg. 13.22]', '[Bg. 13.22]', '[Bg. 13.22]', '[Bg. 13.22]', '[Bg. 2.11]', '[Bg. 2.11]', '[Bg. 2.13]', '[SB 12.13.18]']]"
/en/library/transcripts/760817cchyd/,"[['[Bg. 2.20]', '[Bg. 2.20]', '[Bg. 7.3]', '[Bg. 9.4]', '[Bg. 7.19]']]"
/en/library/transcripts/760818sbhyd/,"[['[Bg. 18.54]', '[Bg. 18.54]', '[Bg. 5.18]', '[Bg. 18.54]', '[Bg. 14.26]', '[Bg. 18.55]', '[Bg. 18.55]', '[Bg. 7.3]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 8.19]', '[Bg. 2.20]', '[Bg. 18.66]', '[Bg. 18.63]', '[Bg. 18.73]', '[SB 1.7.6]', '[SB 4.8.41, Cc. Ādi 1.90]', '[SB 1.1.2]', '[SB 1.2.11]', '[SB 10.2.32]', '[SB 12.13.1]', '[SB 1.7.6]']]"
/en/library/transcripts/760819r2hyd/,[[]]
/en/library/transcripts/760819r1hyd/,[[]]
/en/library/transcripts/760819vphyd/,"[['[Bg. 10.14]', '[Bg. 4.1]', '[Bg. 4.2]', '[Bg. 18.66]', '[Bg. 4.34]', '[Bg. 18.66]', '[Bg. 18.65]', '[Bg. 18.66]', '[Bg. 18.65]', '[Bg. 9.26]', '[Bg. 4.9]', '[Bg. 3.27]', '[SB 6.3.19]', '[SB 1.1.2]', '[SB 11.17.27]', '[SB 11.3.21]', '[SB 11.3.21]', '[SB 11.17.27]', '[SB 5.5.18]']]"
/en/library/transcripts/760820r1hyd/,[[]]
/en/library/transcripts/760821r1hyd/,[['[SB 10.1.4]']]
